index,x-value,pointwise error (4 s.f.),MAE (yes/no)
697,-0.5606370614,0.001077,no
698,-0.5596370614,0.001063,no
699,-0.5586370614,0.001049,no
700,-0.5576370614,0.001035,no
701,-0.5566370614,0.001022,no
702,-0.5556370614,0.001009,no
703,-0.5546370614,0.0009955,no
704,-0.5536370614,0.0009825,no
705,-0.5526370614,0.0009696,no
706,-0.5516370614,0.0009569,no
707,-0.5506370614,0.0009443,no
708,-0.5496370614,0.0009319,no
709,-0.5486370614,0.0009197,no
710,-0.5476370614,0.0009075,no
711,-0.5466370614,0.0008955,no
712,-0.5456370614,0.0008837,no
713,-0.5446370614,0.000872,no
714,-0.5436370614,0.0008604,no
715,-0.5426370614,0.000849,no
716,-0.5416370614,0.0008377,no
717,-0.5406370614,0.0008265,no
718,-0.5396370614,0.0008154,no
719,-0.5386370614,0.0008045,no
720,-0.5376370614,0.0007937,no
721,-0.5366370614,0.0007831,no
722,-0.5356370614,0.0007725,no
723,-0.5346370614,0.0007621,no
724,-0.5336370614,0.0007518,no
725,-0.5326370614,0.0007416,no
726,-0.5316370614,0.0007316,no
727,-0.5306370614,0.0007217,no
728,-0.5296370614,0.0007119,no
729,-0.5286370614,0.0007022,no
730,-0.5276370614,0.0006926,no
731,-0.5266370614,0.0006831,no
732,-0.5256370614,0.0006738,no
733,-0.5246370614,0.0006645,no
734,-0.5236370614,0.0006554,no
735,-0.5226370614,0.0006464,no
736,-0.5216370614,0.0006375,no
737,-0.5206370614,0.0006287,no
738,-0.5196370614,0.00062,no
739,-0.5186370614,0.0006114,no
740,-0.5176370614,0.0006029,no
741,-0.5166370614,0.0005945,no
742,-0.5156370614,0.0005862,no
743,-0.5146370614,0.000578,no
744,-0.5136370614,0.00057,no
745,-0.5126370614,0.000562,no
746,-0.5116370614,0.0005541,no
747,-0.5106370614,0.0005463,no
748,-0.5096370614,0.0005386,no
749,-0.5086370614,0.000531,no
750,-0.5076370614,0.0005235,no
751,-0.5066370614,0.0005161,no
752,-0.5056370614,0.0005088,no
753,-0.5046370614,0.0005015,no
754,-0.5036370614,0.0004944,no
755,-0.5026370614,0.0004873,no
756,-0.5016370614,0.0004804,no
757,-0.5006370614,0.0004735,no
758,-0.4996370614,0.0004667,no
759,-0.4986370614,0.00046,no
760,-0.4976370614,0.0004534,no
761,-0.4966370614,0.0004468,no
762,-0.4956370614,0.0004404,no
763,-0.4946370614,0.000434,no
764,-0.4936370614,0.0004277,no
765,-0.4926370614,0.0004215,no
766,-0.4916370614,0.0004154,no
767,-0.4906370614,0.0004093,no
768,-0.4896370614,0.0004033,no
769,-0.4886370614,0.0003974,no
770,-0.4876370614,0.0003916,no
771,-0.4866370614,0.0003858,no
772,-0.4856370614,0.0003801,no
773,-0.4846370614,0.0003745,no
774,-0.4836370614,0.000369,no
775,-0.4826370614,0.0003635,no
776,-0.4816370614,0.0003581,no
777,-0.4806370614,0.0003528,no
778,-0.4796370614,0.0003476,no
779,-0.4786370614,0.0003424,no
780,-0.4776370614,0.0003373,no
781,-0.4766370614,0.0003322,no
782,-0.4756370614,0.0003272,no
783,-0.4746370614,0.0003223,no
784,-0.4736370614,0.0003174,no
785,-0.4726370614,0.0003126,no
786,-0.4716370614,0.0003079,no
787,-0.4706370614,0.0003032,no
788,-0.4696370614,0.0002986,no
789,-0.4686370614,0.0002941,no
790,-0.4676370614,0.0002896,no
791,-0.4666370614,0.0002852,no
792,-0.4656370614,0.0002808,no
793,-0.4646370614,0.0002765,no
794,-0.4636370614,0.0002722,no
795,-0.4626370614,0.0002681,no
796,-0.4616370614,0.0002639,no
797,-0.4606370614,0.0002598,no
798,-0.4596370614,0.0002558,no
799,-0.4586370614,0.0002518,no
800,-0.4576370614,0.0002479,no
801,-0.4566370614,0.000244,no
802,-0.4556370614,0.0002402,no
803,-0.4546370614,0.0002365,no
804,-0.4536370614,0.0002328,no
805,-0.4526370614,0.0002291,no
806,-0.4516370614,0.0002255,no
807,-0.4506370614,0.0002219,no
